Code,Title,Time,Location,Professor,Size,Days,Lecture
HIST    149AD,Introduction to the History of the African Diaspora,11:00am - 12:15pm,387  1011,LAURENT-PERRA,19 / 42,T R,['y']
HIST    151R,Undergraduate Research Seminar in Latin American History,3:00pm - 5:50pm,GIRV 2110,COBO BETANCOU,11 / 12,F,['n']
HIST    156B,History of Mexico,3:30pm - 4:45pm,ARTS 1353,FREI C A,40 / 42,M W,['y']
HIST    159R,Undergraduate Research Seminar in Women's History,11:00am - 1:50pm,HSSB 4041,CASE S H,16 / 15,T,['n']
HIST    166D,United States History Since Watergate,2:00pm - 3:15pm,EMBARHALL,KALMAN L,261 / 247,M W,['y']
HIST    166R,Undergraduate Research Seminar in 20th Century U.S. History,9:00 am - 11:50am,HSSB 4020,KALMAN L,18 / 18,W,['n']
HIST    168CR,Undergraduate Research Seminar in Chicano History,12:00pm - 2:50pm,HSSB 4020,CASTILLO-MUNO,7 / 18,M,['n']
HIST    172A,Politics and Public Policy in the United States,3:30pm - 4:45pm,387  1011,BERGSTROM R E,46 / 42,M W,['y']
HIST    176B,The American West,2:00pm - 3:15pm,PHELP1260,BROOKS J F,40 / 40,M W,['y']
HIST    184A,History of China,9:30 am - 10:45am,387  1011,BARBIERI-LOW,44 / 42,T R,['y']
HIST    185A,Qing Empire,9:30 am - 10:45am,387  1015,JI X,23 / 21,M W,['y']
HIST    193F,Food in World History,12:30pm - 1:45pm,HFH  1104,JACOBSON L,157 / 150,T R,['y']
HIST    194BH,Senior Honors Seminar,1:00pm - 3:50pm,HSSB 4020,EDGAR A L,12 / 12,W,['n']
HIST    195IA,Senior Thesis,1:00pm - 3:50pm,HSSB 4020,BERGSTROM R E,15 / 15,T,['n']
