Code,Title,Time,Location,Professor,Size,Days,Lecture
SOC     142,"Socialization, Self-Actualization, and Creativity",11:00am - 11:50am,BUCHN1940,BALDWIN J D,139 / 149,M W F,['y']
SOC     144LA,Latina Activism in the United States,12:30pm - 1:45pm,SH   1431,SEGURA D A,83 / 80,T R,['y']
SOC     145,Social Inequalities,9:30 am - 10:45am,PHELP1260,RAYMOND E,75 / 90,M W,['y']
SOC     146,Special Topics in Sociology,11:00am - 12:15pm,WEBB 1100,WOHL H L,89 / 90,T R,['y']
SOC     146,Special Topics in Sociology,3:30pm - 4:45pm,WEBB 1100,TAYLOR C J,86 / 90,T R,['y']
SOC     147,Current Issues in Social Psychology,9:30 am - 10:45am,PHELP1260,CAST A D,91 / 90,T R,['y']
SOC     152A,Sociology of Human Sexuality,1:00pm - 1:50pm,CAMPBHALL,BALDWIN J I,673 / 700,M W F,['y']
SOC     152B,Topics in Human Sexuality,2:00pm - 2:50pm,ELLSN2816,BALDWIN J I,18 / 18,M W F,['y']
SOC     154A,Sociology of the Family,11:00am - 12:15pm,PHELP1260,CAST A D,94 / 90,T R,['y']
SOC     155M,Contemporary U.S. Women's Movements,3:30pm - 4:45pm,PHELP1260,LUNA Z T,0 / 90,T R,['y']
SOC     164,Sociology of Education,11:00am - 12:15pm,PHELP1260,RAYMOND E,68 / 80,M W,['y']
SOC     170,Sociology of Deviant Behavior,12:30pm - 1:45pm,PHELP1160,SOTO O F,74 / 70,T R,['y']
SOC     173,Sociology of Law,8:00 am - 9:15 am,SH   1431,ABRA G J,90 / 90,T R,['y']
SOC     174P,Policing and Society,12:30pm - 1:45pm,HSSB 1173,RAYMOND G,77 / 75,T R,['y']
SOC     185DG,Theories of Globalization and Development,9:30 am - 10:45am,WEBB 1100,KING Z T,95 / 90,T R,['y']
SOC     185M,Marxist and Critical Social Theory,9:30 am - 10:45am,WEBB 1100,ANDERSON KE B,89 / 90,M W,['y']
SOC     185N,"Theories of Nationalism, Identity, and Colonialism",2:00pm - 3:15pm,HSSB 1174,LOPEZ-ALVES F,71 / 80,T R,['y']
SOC     185S,Special Topics in Social Theory,8:00 am - 9:15 am,WEBB 1100,JAY M A,69 / 90,T R,['y']
SOC     196HR,Honors Practicum in Sociology,5:00pm - 7:50pm,SSMS 3017,LUNA Z T,7 / 15,W,['n']
