Code,Title,Time,Location,Professor,Size,Days,Lecture
POL S    12,American Government and Politics,5:00pm - 5:50pm,HSSB 3201,SALAS CASTILL,20 / 20,T,['n']
POL S    12,American Government and Politics,8:00 am - 8:50 am,HSSB 4201,ISIK S,19 / 20,T,['n']
POL S    12,American Government and Politics,1:00pm - 1:50pm,HSSB 1215,TSOULOUFAS G,20 / 20,T,['n']
POL S    12,American Government and Politics,8:00 am - 8:50 am,GIRV 1108,TSOULOUFAS G,20 / 20,M,['n']
POL S    12,American Government and Politics,4:00pm - 4:50pm,PHELP1445,SALAS CASTILL,20 / 20,R,['n']
POL S    12,American Government and Politics,8:00 am - 8:50 am,HSSB 4202,SALAS CASTILL,19 / 20,W,['n']
POL S    12,American Government and Politics,8:00 am - 8:50 am,HSSB 2201,TSOULOUFAS G,20 / 20,R,['n']
POL S    12,American Government and Politics,8:00 am - 8:50 am,HSSB 2201,ISIK S,19 / 20,F,['n']
POL S    15,Introduction to Research in Political Science,11:00am - 12:15pm,IV   THEA2,MAHDAVI P,135 / 135,T R,['y']
POL S    15,Introduction to Research in Political Science,3:00pm - 3:50pm,SSMS 1301,FENG J L,15 / 15,W,['n']
POL S    15,Introduction to Research in Political Science,4:00pm - 4:50pm,SSMS 1302,FENG J L,15 / 15,W,['n']
POL S    15,Introduction to Research in Political Science,10:00am - 10:50am,SSMS 1301,STURM I N,15 / 15,R,['n']
POL S    15,Introduction to Research in Political Science,8:00 am - 8:50 am,SSMS 1301,STURM I N,15 / 15,R,['n']
POL S    15,Introduction to Research in Political Science,9:00 am - 9:50 am,SSMS 1301,STURM I N,15 / 15,R,['n']
POL S    15,Introduction to Research in Political Science,5:00pm - 5:50pm,SSMS 1303,FENG J L,15 / 15,W,['n']
POL S    15,Introduction to Research in Political Science,2:00pm - 2:50pm,PHELP1525,MILJANICH C P,15 / 15,T,['n']
POL S    15,Introduction to Research in Political Science,3:00pm - 3:50pm,PHELP1525,MILJANICH C P,15 / 15,T,['n']
POL S    15,Introduction to Research in Political Science,4:00pm - 4:50pm,PHELP1525,MILJANICH C P,15 / 15,T,['n']
POL S   106CP,Special Topics in Political Science,12:30pm - 1:45pm,PHELP2532,RIVAS PINEDA,34 / 30,M W,['y']
POL S   106MO,Special Topics in Political Science,3:30pm - 4:45pm,PHELP3505,COHEN B J,58 / 60,M W,['y']
POL S   106MO,Special Topics in Political Science,4:00pm - 4:50pm,GIRV 1108,LU S,18 / 20,F,['n']
POL S   106MO,Special Topics in Political Science,1:00pm - 1:50pm,HSSB 1224,LU S,21 / 20,T,['n']
POL S   106MO,Special Topics in Political Science,2:00pm - 2:50pm,LSB  1101,LU S,19 / 20,T,['n']
POL S   106PK,Special Topics in Political Science,2:00pm - 3:15pm,PHELP1440,NOMIKOS G G,30 / 30,M W,['y']
POL S   116,The Political Consequences of Electoral Laws,5:00pm - 6:15pm,PHELP1448,ALLEN G,30 / 30,T R,['y']
POL S   127,American Foreign Policy,3:30pm - 4:45pm,GIRV 1004,STRATHMAN B A,182 / 180,T R,['y']
POL S   127,American Foreign Policy,9:00 am - 9:50 am,GIRV 2108,HUNNICUTT P L,21 / 20,W,['n']
POL S   127,American Foreign Policy,8:00 am - 8:50 am,HSSB 1237,FONTAINE S A,20 / 20,F,['n']
POL S   127,American Foreign Policy,4:00pm - 4:50pm,HSSB 1236,ROCHAT M J,20 / 20,F,['n']
POL S   127,American Foreign Policy,8:00 am - 8:50 am,HSSB 1237,HUNNICUTT P L,19 / 20,M,['n']
POL S   127,American Foreign Policy,7:00pm - 7:50pm,HSSB 1237,HUNNICUTT P L,20 / 20,M,['n']
POL S   127,American Foreign Policy,3:00pm - 3:50pm,HSSB 1233,ROCHAT M J,19 / 20,F,['n']
POL S   127,American Foreign Policy,2:00pm - 2:50pm,GIRV 2124,ROCHAT M J,21 / 20,F,['n']
POL S   127,American Foreign Policy,4:00pm - 4:50pm,HSSB 1236,FONTAINE S A,21 / 20,W,['n']
POL S   127,American Foreign Policy,5:00pm - 5:50pm,HSSB 1223,FONTAINE S A,21 / 20,W,['n']
POL S   135,Government and Politics of Japan,2:00pm - 3:15pm,PHELP2516,FREEMAN L A,65 / 60,M W,['y']
POL S   135,Government and Politics of Japan,5:00pm - 5:50pm,HSSB 1210,ZHOU Q,22 / 20,W,['n']
POL S   135,Government and Politics of Japan,4:00pm - 4:50pm,HSSB 1233,ZHOU Q,21 / 20,W,['n']
POL S   135,Government and Politics of Japan,6:00pm - 6:50pm,HSSB 4201,ZHOU Q,22 / 20,W,['n']
POL S   141,Civil War,2:00pm - 3:15pm,TD-W 2600,COGGINS B L,60 / 60,T R,['y']
POL S   141,Civil War,6:00pm - 6:50pm,GIRV 1108,WANG R,20 / 20,M,['n']
POL S   141,Civil War,4:00pm - 4:50pm,HSSB 1232,WANG R,20 / 20,W,['n']
POL S   141,Civil War,5:00pm - 5:50pm,HSSB 1207,WANG R,20 / 20,W,['n']
POL S   142,Foreign Policy Decision Making,11:00am - 12:15pm,PHELP1440,STRATHMAN B A,35 / 30,M W,['y']
POL S   143,Russian Domestic Politics,11:00am - 12:15pm,PHELP2516,KAPLAN C S,62 / 60,T R,['y']
POL S   143,Russian Domestic Politics,7:00pm - 7:50pm,GIRV 1108,JENKINS M D,20 / 20,M,['n']
POL S   143,Russian Domestic Politics,10:00am - 10:50am,HSSB 1207,JENKINS M D,21 / 20,F,['n']
POL S   143,Russian Domestic Politics,11:00am - 11:50am,HSSB 1214,JENKINS M D,21 / 20,F,['n']
POL S   161,U. S. Minority Politics,3:30pm - 4:45pm,CHEM 1171,LIEN P,110 / 113,M W,['y']
POL S   161,U. S. Minority Politics,11:00am - 11:50am,HSSB 1207,GOMEZ D M,19 / 19,F,['n']
POL S   161,U. S. Minority Politics,4:00pm - 4:50pm,HSSB 4202,WALKER CORAH,17 / 18,F,['n']
POL S   161,U. S. Minority Politics,1:00pm - 1:50pm,HSSB 3202,WALKER CORAH,20 / 19,F,['n']
POL S   161,U. S. Minority Politics,2:00pm - 2:50pm,HSSB 1215,GOMEZ D M,18 / 19,R,['n']
POL S   161,U. S. Minority Politics,12:00pm - 12:50pm,PHELP2514,WALKER CORAH,16 / 19,R,['n']
POL S   161,U. S. Minority Politics,12:00pm - 12:50pm,HSSB 3202,GOMEZ D M,20 / 19,F,['n']
POL S   173,Media and Politics in Comparative and Historical   Perspective,3:30pm - 4:45pm,PHELP3505,FREEMAN L A,62 / 60,T R,['y']
POL S   173,Media and Politics in Comparative and Historical   Perspective,10:00am - 10:50am,LSB  1101,SINGH RK,19 / 20,F,['n']
POL S   173,Media and Politics in Comparative and Historical   Perspective,1:00pm - 1:50pm,HSSB 3201,SINGH RK,22 / 20,F,['n']
POL S   173,Media and Politics in Comparative and Historical   Perspective,2:00pm - 2:50pm,HSSB 4201,SINGH RK,21 / 20,F,['n']
POL S   187,Classical Political Theory,3:30pm - 4:45pm,TD-W 2600,MILLER C R,66 / 60,M W,['y']
POL S   187,Classical Political Theory,6:00pm - 6:50pm,HSSB 4202,STEIN E A,23 / 20,M,['n']
POL S   187,Classical Political Theory,7:00pm - 7:50pm,HSSB 4202,STEIN E A,21 / 20,M,['n']
POL S   187,Classical Political Theory,5:00pm - 5:50pm,GIRV 2108,STEIN E A,22 / 20,M,['n']
POL S   189,Recent and Contemporary Political Theory,12:30pm - 1:45pm,NH   1105,MILLER C R,65 / 60,M W,['y']
POL S   189,Recent and Contemporary Political Theory,12:00pm - 12:50pm,PHELP2514,ROHRER K A,21 / 20,T,['n']
POL S   189,Recent and Contemporary Political Theory,1:00pm - 1:50pm,HSSB 3202,ROHRER K A,22 / 20,T,['n']
POL S   189,Recent and Contemporary Political Theory,2:00pm - 2:50pm,HSSB 4202,ROHRER K A,22 / 20,T,['n']
POL S   196,Senior Seminar in Political Science.,9:00 am - 11:50am,ELLSN3814,COGGINS B L,15 / 15,W,['n']
POL S   196,Senior Seminar in Political Science.,12:30pm - 1:45pm,GIRV 2323,NARANG N,19 / 20,M W,['y']
POL S   197B,Honors Thesis Seminar in Political Science,9:30 am - 12:20pm,ELLSN3814,STOLL H M,16 / 20,F,['n']
POL S   197C,Honors Thesis Seminar in Political Science,9:30 am - 12:20pm,ELLSN3814,STOLL H M,1 / 20,F,['n']
